Time,/fdm/jsbsim/propulsion/tank/contents-lbs,/fdm/jsbsim/propulsion/tank[1]/contents-lbs,/fdm/jsbsim/propulsion/starter_cmd,/fdm/jsbsim/propulsion/magneto_cmd,/fdm/jsbsim/propulsion/active_engine,/fdm/jsbsim/propulsion/total-fuel-lbs,/fdm/jsbsim/propulsion/engine/pitch-angle-rad,/fdm/jsbsim/propulsion/engine/yaw-angle-rad,/fdm/jsbsim/propulsion/engine/advance-ratio,/fdm/jsbsim/propulsion/engine/blade-angle,/fdm/jsbsim/propulsion/engine/thrust-coefficient,/fdm/jsbsim/propulsion/engine/propeller-rpm,/fdm/jsbsim/propulsion/engine/helical-tip-Mach,/fdm/jsbsim/propulsion/engine/constant-speed-mode,/fdm/jsbsim/propulsion/engine/prop-induced-velocity_fps,/fdm/jsbsim/propulsion/engine/thrust-lbs,/fdm/jsbsim/propulsion/engine/fuel-flow-rate-pps,/fdm/jsbsim/propulsion/engine/power-hp,/fdm/jsbsim/propulsion/engine/bsfc-lbs_hphr,/fdm/jsbsim/propulsion/engine/volumetric-efficiency,/fdm/jsbsim/propulsion/engine/map-pa,/fdm/jsbsim/propulsion/engine/map-inhg,/fdm/jsbsim/propulsion/engine/air-intake-impedance-factor,/fdm/jsbsim/propulsion/engine/ram-air-factor,/fdm/jsbsim/propulsion/engine/boost-speed,/fdm/jsbsim/fcs/throttle-cmd-norm,/fdm/jsbsim/fcs/throttle-pos-norm
28.4498862,129.846839230162999,129.846839230162999,0,0,-1,259.693678460325998,0,0,0.742122987340243956,22,0.0507877012659756072,2218.82911868030897,0.6729167290814555,0,9.53916576168793995,237.489002845721018,0.0106514028782590513,88.6018417525652495,0.320000000000000007,0.849999999999999978,57869.9354369299035,17.0890258733307832,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.499886,129.846572946156527,129.846572946156527,0,0,-1,259.693145892313055,0,0,0.742122982359861294,22,0.0507877017640138706,2218.8291241288166,0.672916730760890536,0,9.53916593217509501,237.489005697506911,0.010651402855137904,88.6018413720408518,0.320000000000000007,0.849999999999999978,57869.9351428390946,17.0890257864855961,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.5498858,129.846306662150653,129.846306662150653,0,0,-1,259.692613324301306,0,0,0.742122976340714002,22,0.050787702365928597,2218.82912875037937,0.672916732143779672,0,9.53916612965882393,237.489008846430323,0.0106514028285607746,88.6018409718073485,0.320000000000000007,0.849999999999999978,57869.9348500269771,17.0890257000180057,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.5998856,129.846040378145489,129.846040378145489,0,0,-1,259.692080756290977,0,0,0.742122969281106437,22,0.0507877030718893591,2218.82913254232699,0.672916733229249164,0,9.53916635417739656,237.489012292626825,0.0106514027985272069,88.6018405519251218,0.320000000000000007,0.849999999999999978,57869.9345585034825,17.0890256139309464,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.6498854,129.845774094141149,129.845774094141149,0,0,-1,259.691548188282297,0,0,0.742122961179461194,22,0.0507877038820538779,2218.82913550208559,0.672916734016457685,0,9.53916660576609843,237.489016036229344,0.0106514027650207177,88.6018401122700965,0.320000000000000007,0.849999999999999978,57869.9342682784409,17.0890255282273209,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.6998852,129.845507810137747,129.845507810137747,0,0,-1,259.691015620275493,0,0,0.742122952034337202,22,0.0507877047965662812,2218.82913762717862,0.672916734504594327,0,9.5391668844565487,237.489020077323261,0.0106514027280397751,88.6018396528846921,0.320000000000000007,0.849999999999999978,57869.9339793616964,17.0890254429100352,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.749885,129.845241526135197,129.845241526135197,0,0,-1,259.690483052270395,0,0,0.742122941844409523,22,0.0507877058155590463,2218.82913891523185,0.672916734692873941,0,9.53916719027748172,237.489024416018509,0.0106514026875691829,88.6018391736520243,0.320000000000000007,0.849999999999999978,57869.9336917627807,17.0890253579819067,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.7998848,129.844975242133813,129.844975242133813,0,0,-1,259.689950484267627,0,0,0.742122930608480336,22,0.0507877069391519664,2218.82913936398063,0.672916734580564557,0,9.5391675232543065,237.489029052334217,0.0106514026435996553,88.6018386745222699,0.320000000000000007,0.849999999999999978,57869.9334054909705,17.0890252734456745,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.8498846,129.844708958133538,129.844708958133538,0,0,-1,259.689417916267075,0,0,0.742122918325479386,22,0.05078770816745206,2218.82913897127037,0.672916734166987274,0,9.53916788340913513,237.489033986198393,0.0106514025961306127,88.6018381555441437,0.320000000000000007,0.849999999999999978,57869.9331205552444,17.0890251893039888,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
28.8998844,129.844442674134513,129.844442674134513,0,0,-1,259.688885348269025,0,0,0.742122904994456212,22,0.0507877095005543761,2218.82913773504242,0.672916733451469407,0,9.53916827076101015,237.489039217612344,0.0106514025451525211,88.6018376166574768,0.320000000000000007,0.849999999999999978,57869.9328369642317,17.0890251055593971,0.15185387364528502,1,0,0.723440491407509878,0.723440491407509878
