Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft
24.5999016,0.0001905043243101089,-0.0001008372973674212,9.328709524274279e-05,5.309546866068841e-05,-6.579084596026227e-05,3.911161103839118e-05,-0.002424101688239587,0.0008797234984459136,-0.003014548064648168,29.41475598,4812121.67,162.026949541,997.085594029,161.9931268566204,-0.0001945198637827161,3.310472563232167,-0.001050692710378387,1.148307377597801e-05,1.409305973254504e-06,0.02262053626041372,-0.06701344787569852,0.000510058822278836,0.5540996815870919,0.08151208027300062,-32.05763272636202,161.9931268566213,-0.0001945198639038493,3.310472563232206,-894.5318762829269,-428.0308111953899,-103.8365484823168,-12.00585605135747,123.800496758399,-103.836548492458,-152.2539798711254,-55.42073584224743,-0.005664418196708265, 2094.972724,-10.78105408, 13.55823462,-10.78105408, 1504.959478, 3.985636545, 13.55823462, 3.985636545, 3149.709276,77.07261607,2479.738126,45.48925100814615,4.227865793542525,35.42448445025909,2000.0136944205,2000.0136944205,-0.1103489649041393,1.17272788785474,199.9994155396607,-0.1736436863430091,-0.009911127252052589,-0.002725326630114825,0.9847548996484197,0.3396937702836602,0.5863933610611625,0.7266806729246432,-0.1126328911960792,-0.3397126560622988,-0.5862714753972321,-0.7267790114186227,0.1125759168599267,1.1707268811176,-6.8785885710718e-05,46.998082518991,47.189629914194,121.9989765901,-7567451.60740354,12101900.39202524,15305033.95513477,-7563391.769311516,12104438.10644699,15305033.95513477,0.019219064131742,2000.0136944205,0,3.4936483,0.929473545,5.14102244,41031464.1,294.580586,5.14102244,1.64737414,0,1,0.523,0,0.00192595276,0.0577782479,0.348,0,0.0577749307,0.144437327,0.144439861,0,0,0.0199417969,-1,-0.0962406847,0,200.014148,-200.014148,360,30,0.5235,0.523499958,0.525425911,0,0,0,-100,-100,-9.99999452,-10.0056589,0,0,0,-0,0.198423488,0.0796372671,0.0816372671,-0.042155747,-0.0147123557,-0.0147123557,0.0110342668,0.0110342668,-0.0257466225,-0.00220468913,-0.000615549205,0,0,48730,88.5999,1.29953,17.0888,209.722,4.04366,-0.000237601,237.478,2218.83,129.869,129.869,46.9980815827867815,121.998977597668485,20927646.5996425524
24.6999012,0.0001958616809246681,-0.0001074711447108683,9.721235064150963e-05,5.409316932237008e-05,-6.700821143419974e-05,3.942158296173702e-05,-0.002418744732298604,0.0008730890383989752,-0.003010622665485859,29.4147171,4812118.464,162.026843825,997.086435691,161.993021114132,-0.000193331365988314,3.310472794583205,-0.001064060861373672,1.142727390532339e-05,1.661102196237607e-06,0.02263901243432187,-0.06703160802356578,0.0005070446418962149,0.5541049316780235,0.08151191409719126,-32.05761344750182,161.9930211141329,-0.0001933313661094471,3.310472794583244,-894.5296133177072,-428.0375134234034,-103.8364976234956,-12.00581164524914,123.8004053641851,-103.8364976338439,-152.2538870251799,-55.42068183474927,-0.005758146682210086, 2094.969624,-10.78105164, 13.55824846,-10.78105164, 1504.959265, 3.985659848, 13.55824846, 3.985659848, 3149.706307,77.07258297,2479.737061,45.4892499297051,4.227867609536097,35.42447415206509,2000.0142647102,2000.0142647102,-0.1103294764714161,1.172761879057561,199.9994087999446,-0.1736436264931411,-0.009911449051756668,-0.002725210073257647,0.9847549072859818,0.3396937467593382,0.586393468347334,0.726680574512827,-0.1126330385206762,-0.3397130430175094,-0.5862689328287652,-0.726781050591493,0.1125748255808549,1.1707277269011,-6.836565512284e-05,46.998040835025,47.189588251089,121.99895434299,-7567541.060119776,12101857.58877986,15305023.57152336,-7563392.969889666,12104450.48644221,15305023.57152336,0.019636869873736,2000.0142647102,0,3.49364819,0.929473525,5.14102186,41031465.4,294.580552,5.14102186,1.64737367,0,1,0.523,0,0.00192561263,0.0577680343,0.348,0,0.0577646237,0.144411559,0.144414165,0,0,0.0168738281,-1,-0.0962220669,0,200.014141,-200.014141,360,30,0.5235,0.52349996,0.525425573,0,0,0,-100,-100,-9.99999429,-10.0057524,0,0,0,-0,0.198423488,0.0796372671,0.0816372671,-0.042155747,-0.0147123557,-0.0147123557,0.0110342668,0.0110342668,-0.0257466225,-0.00220468913,-0.000615549205,0,0,48730,88.5999,1.29953,17.0888,209.722,4.04367,-0.00023615,237.478,2218.83,129.868,129.868,46.9980398988217374,121.998955350563065,20927646.6002139598
24.7999008,0.0002013114674463684,-0.0001142255030896279,0.0001011679885323071,5.492739053120904e-05,-6.819944468053545e-05,3.972497697871366e-05,-0.002413295375992859,0.0008663340559965743,-0.003006666862549098,29.41467774,4812115.218,162.026736795,997.087276537,161.9929140568326,-0.0001921369745971901,3.310473051931694,-0.00107698742084017,1.159480022439041e-05,1.900689795775179e-06,0.02265785460916803,-0.06704952783251272,0.0005035854567552178,0.5541102428453836,0.08151174609513263,-32.05759384741273,161.9929140568335,-0.0001921369747183231,3.310473051931733,-894.5273484865622,-428.0442174554963,-103.8364470883695,-12.00576542470383,123.8003121546817,-103.836447098924,-152.2537925708825,-55.42062840421649,-0.005849932488720455, 2094.966524, -10.7810492, 13.55826229, -10.7810492, 1504.959052, 3.985683152, 13.55826229, 3.985683152, 3149.703338,77.07254986,2479.735996,45.48924885126323,4.227869425531043,35.4244638538633,2000.0148442723,2000.0148442723,-0.1103094398375828,1.172795202060587,199.9994024555576,-0.173643569997873,-0.00991176593048103,-0.002725087827105214,0.9847549143971717,0.3396937251003297,0.5863935790751196,0.7266804715713426,-0.1126331915256609,-0.3397134318355861,-0.5862663936956294,-0.7267830852264181,0.1125737399805192,1.1707285913765,-6.7943340448136e-05,46.997999151085,47.18954658801,121.99893209593,-7567630.512609624,12101814.78486416,15305013.18791701,-7563394.170463285,12104462.86642819,15305013.18791701,0.02005467561573,2000.0148442723,0,3.49364807,0.929473506,5.14102127,41031466.7,294.580519,5.14102127,1.6473732,0,1,0.523,0,0.00192526292,0.0577575335,0.348,0,0.0577540279,0.14438507,0.144387748,0,0,0.0184078125,-1,-0.0962029426,0,200.014135,-200.014135,360,30,0.5235,0.523499962,0.525425225,0,0,0,-100,-100,-9.99999406,-10.005844,0,0,0,-0,0.198423488,0.0796372671,0.0816372671,-0.042155747,-0.0147123557,-0.0147123557,0.0110342668,0.0110342668,-0.0257466225,-0.00220468913,-0.000615549205,0,0,48730,88.5999,1.29953,17.0888,209.722,4.04367,-0.000234691,237.478,2218.83,129.868,129.868,46.9979982148823225,121.998933103496569,20927646.6007946357
24.8999004,0.0002068369236254949,-0.0001210977767567626,0.0001051548218832247,5.559041912297214e-05,-6.936484357835141e-05,4.005352017122743e-05,-0.002407770380167089,0.0008594611466647654,-0.003002679842470426,29.4146379,4812111.933,162.026628496,997.088116528,161.9928057291752,-0.0001909143420917303,3.310473333957802,-0.001089466552954721,1.198403702384887e-05,2.126740788810366e-06,0.02267706068284348,-0.06706719730243549,0.0004996843564022413,0.5541156144072786,0.08151157314063276,-32.0575739348955,161.9928057291761,-0.0001909143422128631,3.31047333395784,-894.5250817529916,-428.0509232671297,-103.8363969212815,-12.00571735326516,123.8002171543614,-103.8363969320414,-152.2536965395313,-55.42057559453669,-0.005939744161963745, 2094.963425,-10.78104676, 13.55827613,-10.78104676, 1504.958839, 3.985706455, 13.55827613, 3.985706455, 3149.700369,77.07251676,2479.734931,45.48924777282055,4.227871241527358,35.42445355565375,2000.0154329129,2000.0154329129,-0.110288846457989,1.1728278449372,199.9993965095716,-0.1736435168829512,-0.009912077798607871,-0.002724959800427307,0.9847549209786076,0.3396937053418936,0.5863936932772664,0.726680364040877,-0.1126333503168371,-0.3397138225518689,-0.5862638580306322,-0.7267851152641278,0.1125726601646966,1.1707294737561,-6.7511039135114e-05,46.997957467171,47.189504924957,121.9989098489,-7567719.964872895,12101771.98027798,15305002.8043157,-7563395.371032191,12104475.24640477,15305002.8043157,0.020472481357725,2000.0154329129,0,3.49364797,0.929473485,5.14102069,41031468,294.580486,5.14102069,1.64737272,0,1,0.523,0,0.0019249035,0.0577467411,0.348,0,0.0577431391,0.144357848,0.1443606,0,0,0.0153398438,-1,-0.0961833094,0,200.014129,-200.014129,360,30,0.5235,0.523499964,0.525424868,0,0,0,-100,-100,-9.99999383,-10.0059336,0,0,0,-0,0.198423488,0.0796372671,0.0816372671,-0.042155747,-0.0147123557,-0.0147123557,0.0110342668,0.0110342668,-0.0257466225,-0.00220468913,-0.000615549205,0,0,48730,88.5999,1.29953,17.0888,209.722,4.04368,-0.000233198,237.478,2218.83,129.867,129.867,46.9979565309689633,121.998910856468726,20927646.6013843976
24.9999,0.0002124208469301171,-0.0001280853762453112,0.0001091767214028948,5.608166848781305e-05,-7.050419878022228e-05,4.043621121317951e-05,-0.002402186947930381,0.0008524728996521636,-0.002998657734124518,29.41459761,4812108.61,162.026518972,997.088955625,161.9926961761857,-0.0001896417263900219,3.310473639222707,-0.001101492650920188,1.258392177025391e-05,2.338213477059981e-06,0.02269662796087424,-0.06708460700517804,0.0004953441655892732,0.554121045597491,0.08151139228152464,-32.0575537184418,161.9926961761865,-0.0001896417265111546,3.310473639222745,-894.5228130807353,-428.0576308327937,-103.8363471662801,-12.0056673947161,123.8001203886662,-103.8363471772445,-152.2535989629173,-55.42052344990817,-0.006027551110663776, 2094.960325,-10.78104432, 13.55828997,-10.78104432, 1504.958626, 3.985729759, 13.55828997, 3.985729759,   3149.6974,77.07248365,2479.733866,45.48924669437705,4.227873057525041,35.42444325743644,2000.0160304382,2000.0160304382,-0.1102676894856497,1.17285979602003,199.9993909652818,-0.1736434671761848,-0.009912384566169542,-0.002724825916994822,0.9847549270265049,0.3396936875265779,0.5863938109831484,0.7266802518634118,-0.1126335149872262,-0.339714215208986,-0.5862613258632079,-0.7267871406466475,0.1125715862263803,1.170730373206,-6.7061062705074e-05,46.997915783284,47.189463261929,121.99888760191,-7567809.416909396,12101729.17502114,15304992.42071939,-7563396.571596194,12104487.62637177,15304992.42071939,0.020890287099719,2000.0160304382,0,3.49364787,0.929473465,5.14102011,41031469.3,294.580452,5.14102011,1.64737223,0,1,0.523,0,0.00192453424,0.0577356534,0.348,0,0.0577319541,0.144329885,0.144332711,0,0,0.0153398438,-1,-0.0961631665,0,200.014123,-200.014123,360,30,0.5235,0.523499966,0.5254245,0,0,0,-100,-100,-9.99999359,-10.0060211,0,0,0,-0,0.198423488,0.0796372671,0.0816372671,-0.042155747,-0.0147123557,-0.0147123557,0.0110342668,0.0110342668,-0.0257466225,-0.00220468913,-0.000615549205,0,0,48730,88.5999,1.29953,17.0888,209.722,4.04368,-0.000231644,237.478,2218.83,129.867,129.867,46.9979148470821144,121.99888860947928,20927646.6019830368
25.0998996,10.90821784580802,0.06792091293173967,0.06738090861802978,195.243628222364,1.085664777894813,0.577949340074441,10.90560340363897,0.06888300516063184,0.06426716904280717,29.41452236,4812102.427,162.026313211,997.125128423,161.9923728353649,-0.02378260934124299,3.316134858617446,-0.007182393018355882,-0.1255228875456729,0.1674961511999875,-0.5150697877413251,-0.2129978208279297,-0.1067384281902939,0.5532753836861295,-0.676713247408732,-32.08687026094341,161.9923728353658,-0.02378260934136393,3.316134858617485,-894.5542816980129,-428.0742592897315,-103.8440530929226,-12.03935848974102,123.7901153454294,-103.8440530929225,-152.2657215038978,-55.38660650409295,-0.006906744754139105, 2094.957226,-10.78104188, 13.55830381,-10.78104188, 1504.958413, 3.985753062, 13.55830381, 3.985753062, 3149.694432,77.07245055,2479.7328,45.48924561593276,4.227874873524088,35.42443295921142,2000.016651623,2000.016651623,0.2321050620326401,1.17513289608716,200.0020006281681,-0.1736354278982938,-0.01045068451031218,0.0002137163574636038,0.9847545256037978,0.3379288691452982,0.5874247855812941,0.7263337324483712,-0.1147846234936047,-0.3379502072957675,-0.587289714984515,-0.7264429504654983,0.1147217842484,1.1727342130973,-0.0084100114293448,46.997874098188,47.189421597693,121.99886535996,-7567898.869956636,12101686.36872071,15304982.03683122,-7563397.773392948,12104500.00595671,15304982.03683122,0.021308092841713,2000.016651623,0,3.49369342,0.929473444,5.14101952,41031470.6,294.580419,5.14101952,1.6473261,0,1,0.523,0,-0.00405099754,-0.137882117,0.348,0,-0.301381852,-0.753454629,-0.564006323,0,0,0.012271875,-1,2.98242223,0,200.016733,-200.016733,360,30,0.5235,0.523499967,0.51944897,0,0,0,-100,-100,-9.99999334,-10.0069001,0,0,0,-0,0.198423488,0.0796372671,0.0816372671,0.308717005,0.0808066761,0.0808066761,-0.107742235,-0.107742235,0.188548911,-0.00220468913,-0.000615549205,0,0,48730,88.5999,1.29953,17.0888,209.722,4.05061,-0.0290501,237.479,2218.83,129.866,129.866,46.9978731635288227,121.998866361759355,20927646.604717657
25.1998992,34.89077754489832,0.1850633992964471,0.04475298172381564,279.4806727450355,1.206811037970864,-1.425357780765476,34.88816387927236,0.1859100822753887,0.04160525502294506,29.41431562,4812085.468,162.025746312,997.168460556,161.9912783416611,0.03516967468189947,3.341701989537626,-0.01739443826298592,1.837947408614278,0.332367099612739,-0.09824911447458184,0.007404858576137485,0.1175196337155775,0.5565649781662995,-1.365609031148876,-32.20114505926618,161.9912783416619,0.03516967468177995,3.34170198953767,-894.5955570332009,-428.0882509492583,-103.8468943314734,-12.08285558391152,123.7827516518539,-103.8468943314734,-152.2799645046467,-55.34577317970327,-0.01641532096736453, 2094.954126,-10.78103944, 13.55831765,-10.78103944,   1504.9582, 3.985776366, 13.55831765, 3.985776366, 3149.691463,77.07241744,2479.731735,45.4892445374877,4.22787668952441,35.42442266097914,2000.017696809,2000.017696809,2.35025102276686,1.18710222012078,200.0095817906756,-0.1734754443495158,-0.01376229865150411,0.01839608465050918,0.984570187144165,0.3269451116515714,0.5936285544758657,0.7240863405162786,-0.1281054438959531,-0.3269693938284477,-0.5934912612140536,-0.7241988760512641,0.1280434546866616,1.1817813268404,0.012436751490479,46.997832408649,47.189379929013,121.99884313638,-7567988.327430333,12101643.5605815,15304971.65213838,-7563398.979838486,12104512.38436574,15304971.65213838,0.021725898583708,2000.017696809,0,3.49382574,0.929473408,5.14101894,41031472,294.580385,5.14101894,1.6471932,0,1,0.523,0,-0.0410196186,-0.174,0.348,0,-0.742940221,-1.85735055,-1.7410921,0,0,0.0138058594,-1,11.7233251,0,200.024315,-200.024315,360,30,0.5235,0.523499969,0.48248035,0,0,0,-100,-100,-9.99999292,-10.0164082,0,0,0,-0,0.198423488,0.0796372671,0.0816372671,0.587529037,0.153785725,0.153785725,-0.205047634,-0.205047634,0.358833359,-0.00220468913,-0.000615549205,0,0,48729.9,88.5999,1.29953,17.0888,209.723,4.08189,0.0429598,237.481,2218.83,129.866,129.866,46.9978314838723392,121.998844101599715,20927646.6186174899
25.2998988,64.1705381259181,0.3110779564684633,-0.2196680717463422,297.6881930226336,1.389867643086151,-4.08309174293766,64.16792574185851,0.3116571945852056,-0.2228768466190547,29.41341779,4812011.903,162.023280054,997.088952654,161.987872010963,0.4126426585855736,3.361893342964464,-0.0587607066309318,6.348650840802184,-0.06129899809387851,1.807454182014963,0.6071379521304188,0.6639806104266448,0.5381031036766074,-2.016338019572804,-32.2884140193925,161.9878720109639,0.4126426585854583,3.361893342964518,-894.5248625665308,-428.0598939591278,-103.8093297269413,-12.01436659682009,123.81769395516,-103.8093297269413,-152.2494900046309,-55.4223286665753,-0.03947096590981536, 2094.951027,  -10.781037, 13.55833149,  -10.781037, 1504.957987, 3.985799669, 13.55833149, 3.985799669, 3149.688494,77.07238434,2479.73067,45.48924345904209,4.227878505525672,35.42441236274154,2000.0204314291,2000.0204314291,7.164218974107161,1.21181769528849,200.0061579735884,-0.1727013789261762,-0.02124584973436604,0.05969238176419502,0.9829342130302411,0.3015657362620829,0.6068286258769918,0.7181648048654771,-0.1582922568588898,-0.3015963190705607,-0.6066898361837638,-0.7182820551862232,0.1582339792581275,1.1889448793624,0.14592167455757,46.997790720039,47.189338261244,121.99882091057,-7568077.784679072,12101600.75283825,15304961.2689041,-7563400.186280559,12104524.76383189,15304961.2689041,0.022143704325702,2000.0204314291,0,3.49376598,0.929473315,5.14101836,41031473.3,294.580352,5.14101836,1.64725238,0,1,0.523,0,-0.125039209,-0.174,0.348,0,-1.25058602,-3.12646506,-2.99621942,0,0,0.012271875,-1,24.5528596,0,200.020891,-200.020891,360,30,0.5235,0.523499971,0.398460761,0,0,0,-100,-100,-9.99999183,-10.0394628,0,0,0,-0,0.198423488,0.0796372671,0.0816372671,0.808830088,0.211711275,0.211711275,-0.282281701,-0.282281701,0.493992976,-0.00220468913,-0.000615549205,0,0,48729.9,88.5999,1.29953,17.0888,209.725,4.10673,0.504064,237.486,2218.83,129.865,129.865,46.9977898195080712,121.998821786658951,20927646.6491541788
25.3998984,92.684365538306,0.4907062298992912,-0.7321329903091637,261.5418428736545,2.531399066586388,-6.160960606447174,92.68175507635482,0.4908452418043483,-0.7353922030279365,29.4108817,4811804.248,162.016305535,996.725273088,161.9773807828622,1.353962778786768,3.283010611641856,-0.1697476274962264,13.020651629242,-1.781178817630497,5.513561191306197,1.187104699387127,1.028400022829555,0.478743697930281,-2.592500233953147,-31.96023843401488,161.9773807828631,1.353962778786662,3.283010611641926,-894.1744026320866,-427.9669155778748,-103.7194623084712,-11.66608576600471,123.9171450627422,-103.7194623084713,-152.114924472772,-55.77034736319187,-0.03697013195269161, 2094.947927,-10.78103456, 13.55834533,-10.78103456, 1504.957774, 3.985822973, 13.55834533, 3.985822973, 3149.685525,77.07235123,2479.729605,45.48924238059659,4.22788032152673,35.4244020645051,2000.0248514973,2000.0248514973,14.91567429000165,1.258314988135245,199.9707576766246,-0.1705160093229987,-0.03322779378072982,0.125934807596139,0.9767090808018261,0.2595511764818388,0.6256063520440095,0.7061546407023374,-0.206386778848921,-0.2595918061837849,-0.6254673077325767,-0.7062778003456023,0.2063356727737119,1.1611306451473,0.47882375533871,46.99774905267,47.189296614691,121.99879860468,-7568167.22238061,12101557.95117154,15304950.89218606,-7563401.373394671,12104537.15002812,15304950.89218606,0.022561510067697,2000.0248514973,0,3.49314813,0.929473165,5.14101777,41031474.5,294.580318,5.14101777,1.64786964,0,1,0.523,0,-0.260327627,-0.174,0.348,0,-1.75290916,-4.3822729,-4.2628824,0,0,0.012271875,-1,39.8539258,0,199.985488,-199.985488,360,30,0.5235,0.523499972,0.263172345,0,0,0,-100,-100,-9.99999006,-10.0369602,0,0,0,-0,0.198423488,0.0796372671,0.0816372671,0.95095784,0.248913215,0.248913215,-0.331884286,-0.331884286,0.580797501,-0.00220468913,-0.000615549205,0,0,48729.9,88.5997,1.29953,17.0888,209.733,4.01087,1.65414,237.504,2218.82,129.865,129.865,46.9977481957364915,121.998799320418826,20927646.6938682199
25.499898,115.4980474330479,0.8695306360429036,-1.391386704253695,181.1995625832104,5.678496953856749,-6.783037709945329,115.4954409228763,0.8690752786500958,-1.394620132438253,29.40660135,4811454.188,162.004510249,995.947218658,161.9496294301255,3.017333651478323,2.945261654649954,-0.417946951014151,20.49087176001049,-5.202000845737999,10.71607523282997,0.9135686411220298,0.2503283856008949,0.3567511359142705,-3.057629702725912,-30.56871332750064,161.9496294301264,3.017333651478233,2.945261654650043,-893.3719092917593,-427.8504363183628,-103.6411992510496,-10.86575987650691,124.0399065673786,-103.6411992510496,-151.8275497524225,-56.51407899264313,0.1239069112009297, 2094.944828,-10.78103212, 13.55835917,-10.78103212, 1504.957561, 3.985846276, 13.55835917, 3.985846276, 3149.682556,77.07231813,2479.72854,45.4892413021534,4.227882137523899,35.4243917662907,2000.0226711035,2000.0226711035,25.29320935326757,1.354091292109654,199.8967524927682,-0.1660095249363754,-0.04917744591009881,0.2136380673339272,0.9614474466292907,0.2013180904302414,0.6460037280485063,0.6852964114441383,-0.2692935912247805,-0.2013720884615345,-0.6458662909535416,-0.6854259423166715,0.2692532150186103,1.0418823579131,1.0671954750383,46.997707442293,47.18925502516,121.99877608247,-7568256.603698891,12101515.16069056,15304940.5248302,-7563402.504342576,12104549.54804844,15304940.5248302,0.022979315809691,2000.0226711035,0,3.4918565,0.929473239,5.14101719,41031475.8,294.580285,5.14101719,1.64916069,0,1,0.523,0,-0.441449782,-0.174,0.348,0,-2.16232033,-5.40580081,-5.31749199,0,0,0.0107378906,-1,55.8671177,0,199.911477,-199.911477,360,30,0.5235,0.523499973,0.0820501918,0,0,0,-100,-100,-9.99999093,-9.87608402,0,0,0,-0,0.198423488,0.0796372671,0.0816372671,0.999999949,0.261749987,0.26,-0.348999982,-0.348999982,0.608999982,-0.00220468913,-0.000615549205,0,0,48729.6,88.5993,1.29953,17.0888,209.752,3.59932,3.6874,237.551,2218.81,129.864,129.864,46.9977066511134183,121.998776555028513,20927646.7359744459
25.5998976,129.02653477935,1.679237394547986,-2.023003308479621,75.76541826449746,11.31432409142276,-5.401022773641666,129.0239372531918,1.678097874380382,-2.026070987585946,29.4021762,4811093.755,161.992235477,994.744944965,161.8875717580945,5.389029765703793,2.203820145531665,-0.8637680412711558,26.8010780709882,-9.506679116889149,16.07785397773847,-1.02013595085425,-2.465291939858286,0.1541761000571092,-3.396568559692851,-27.54136423683058,161.8875717580953,5.389029765703726,2.203820145531773,-892.0257425045313,-427.8397112786664,-103.7340912904026,-9.521801418454771,124.0566723585782,-103.7340912904027,-151.3804951429188,-57.66267575475668,0.6677348786967703, 2094.941728,-10.78102968, 13.55837301,-10.78102968, 1504.957348,  3.98586958, 13.55837301,  3.98586958, 3149.679587,77.07228502,2479.727475,45.48924022371834,4.227883953507384,35.4243814681539,1999.9873098917,1999.9873098917,37.54708222456972,1.543960923141527,199.8161730703832,-0.1586275884858682,-0.06793753463838907,0.3148047030219701,0.9333379765731518,0.130095413298805,0.6630811236600371,0.653788825191831,-0.3405272073397972,-0.1301649388880289,-0.6629476202810177,-0.6539241984081241,0.3405006375681312,0.77993506538857,1.9064224990331,46.997665932975,47.189213536941,121.99875317796,-7568345.877723823,12101472.37797031,15304930.15837556,-7563403.528215334,12104561.95444582,15304930.15837556,0.023397121551685,1999.9873098917,0,3.49045012,0.929474443,5.1410166,41031476.9,294.580251,5.1410166,1.65056648,0,1,0.523,0,-0.655320209,-0.174,0.348,0,-2.41350287,-6.03375718,-5.98937942,0,0,0.0107378906,-1,70.8315161,0,199.830892,-199.830892,360,30,0.5235,0.523499975,-0.131820235,0,0,0,-100,-100,-10.0000127,-9.33227781,0,0,0,-0,0.198423488,0.0796372671,0.0816372671,0.951155869,0.248965049,0.248965049,-0.331953398,-0.331953398,0.580918447,-0.00220468913,-0.000615549205,0,0,48729.1,88.5983,1.29953,17.0888,209.793,2.69488,6.58982,237.654,2218.78,129.864,129.864,46.9976652277595051,121.998753330822908,20927646.7370255217
