Time,/fdm/jsbsim/accelerations/pdot-rad_sec2,/fdm/jsbsim/accelerations/qdot-rad_sec2,/fdm/jsbsim/accelerations/rdot-rad_sec2,/fdm/jsbsim/accelerations/udot-ft_sec2,/fdm/jsbsim/accelerations/vdot-ft_sec2,/fdm/jsbsim/accelerations/wdot-ft_sec2,/fdm/jsbsim/accelerations/a-pilot-x-ft_sec2,/fdm/jsbsim/accelerations/a-pilot-y-ft_sec2,/fdm/jsbsim/accelerations/a-pilot-z-ft_sec2,/fdm/jsbsim/accelerations/n-pilot-x-norm,/fdm/jsbsim/accelerations/n-pilot-y-norm,/fdm/jsbsim/accelerations/n-pilot-z-norm
35.8498566,-1.3353478748389882,-0.0371246696642008808,-0.0323913737179528649,-12.4018661685697484,-0.0571289599965081885,0.211588897646656449,1.81355696114057197,-0.92562968634298004,-33.883325909193907,0.0564151925283291403,-0.0287940098292443422,-1.05402498825573465
35.8998564,-3.36060597828869767,-0.0490278186595147006,-0.040356990861317707,-12.4199600185376298,0.334017202773012389,0.0245301268255246896,1.85130232032384612,-2.72207189399539429,-32.9867895661990218,0.0575893556514086163,-0.0846768054525972591,-1.02613599911315423
35.9498562,-3.98661507858270481,-0.0477453447114697116,-0.0238494790095929547,-12.433880796316231,-0.131045720436887336,-0.193227170305771523,1.88679096078878961,-3.88388324186901324,-32.2357368863922034,0.0586933179350852749,-0.120817832327576896,-1.00277264056522553
35.999856,-0.958808231242933351,-0.0213662276136089464,0.021470556098497913,-12.4543339031596627,-1.41856273102099162,-0.260532004822245256,1.89562838552952284,-0.918186803016869391,-33.065187309359942,0.0589682279758978467,-0.028562480461926127,-1.02857475558398948
36.0498558,1.46565363908535717,-0.00385877437330522759,0.0433616983426201377,-12.4834509137557603,-2.32770592442037749,-0.166056652501662683,1.89916741838439074,1.34587571278348683,-33.7143541280245032,0.0590783183806380952,0.0418668059966148046,-1.0487687014278142
36.0998556,3.40371076922478366,0.0068193244856669874,0.0472694091109825271,-12.5183353063648095,-2.67464774313349052,0.0378902040351967173,1.89972149029544668,3.04444920219696158,-34.2415086187621327,0.0590955541632501302,0.0947051521208584351,-1.06516715084207081
36.1498554,3.59657791833343943,0.0029896405099182231,0.0245579295068050936,-12.5540224334654038,-2.10934117646006358,0.326180901509712129,1.9018481995887786,3.7929336441424728,-34.4181532796341116,0.0591617107366613354,0.117988619252907351,-1.07066212164570462
36.1998552,0.739911634012119457,-0.0214863828239550414,-0.0188607580129878695,-12.576250916729375,-0.870180248702201231,0.446095151835294246,1.93137832671652276,1.04650905122669102,-33.174475734348853,0.060080318667371152,0.0325542626300870941,-1.03197444341788547
36.249855,-1.55471138907921702,-0.0390096735455615004,-0.0407886150765966529,-12.5856301784827966,0.00204707788948932379,0.335137979425695676,1.96964516135028522,-1.07694504113191725,-32.1906973776190952,0.0612707035792162819,-0.0335010496718427253,-1.00137157480701622
36.2998548,-3.39482499170920127,-0.049878852544189993,-0.0461176190979253886,-12.5870725253041478,0.326948803914118735,0.0864377231309916283,2.00987465070228355,-2.69458356382527953,-31.3780817066157098,0.0625221417395495499,-0.0838217126862503964,-0.976093146550557345
36.3498546,-3.23430124627462812,-0.0427455844779024707,-0.0227240499327643203,-12.5870667702397299,-0.267390250569750187,-0.1965976530947664,2.04190717306163849,-3.08125794562740918,-30.9382622644016685,0.0635185928876483147,-0.0958501794852311545,-0.962411470682707826
36.3998544,-0.521158941408389031,-0.0189280554348723387,0.015811082839515947,-12.5974431956563553,-1.36560844524676162,-0.26362643820527154,2.04849453707520679,-0.447595322305260168,-31.661296374831803,0.0637235092024057564,-0.0139235639264123027,-0.984903242057129868
